1.21	1.15
1.15	1.20
1.13	1.38
1.16	1.31
1.16	1.14
1.04	1.08
1.10	0.99
1.22	1.16
1.08	1.07
1.05	1.39
1.13	1.36
1.26	1.19
1.20	1.18
1.33	1.23
1.12	1.19
1.22	1.24
1.16	1.19
1.22	1.10
1.34	1.20
1.15	1.24
1.26	1.17
1.19	1.23
1.30	1.22
1.02	1.22
1.43	
1.28	
1.11	
1.23	
1.07	
1.25	
1.32	
1.36	
1.25	
1.27	
1.06	
1.17	
1.06	
1.34	
1.28	
1.37	
1.32	
1.14	
1.02	
