1.37	1.12
1.24	1.18
1.44	1.11
1.34	1.17
1.07	1.18
1.25	0.97
1.10	1.22
1.26	0.99
1.05	1.04
1.28	1.08
1.09	1.14
1.20	1.10
1.27	1.15
1.22	1.10
1.10	1.11
1.22	1.11
1.22	1.24
1.25	1.03
1.12	1.24
1.13	1.19
1.19	1.05
1.17	1.13
1.21	1.17
1.15	1.28
1.11	0.97
1.20	1.10
1.11	1.02
1.15	1.29
0.90	1.37
1.28	1.37
1.40	1.14
1.33	1.02
1.55	1.09
1.24	1.10
1.26	1.07
1.46	
